"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"ENSG00000058673.2",0.00543945042672781,0.499789673461044,0.062,0.04,1,"7","ENSG00000058673"
"ENSG00000136048.6",0.00547502500423405,0.640786168960813,0.031,0.017,1,"7","ENSG00000136048"
"ENSG00000196712.3",0.00548174794552287,0.263651384982092,0.07,0.046,1,"7","ENSG00000196712"
"ENSG00000127951.5",0.00550180188860358,-3.91017971701671,0.001,0.014,1,"7","ENSG00000127951"
"ENSG00000065243.5",0.00550797796323892,0.588950703663949,0.058,0.037,1,"7","ENSG00000065243"
"ENSG00000197601.1",0.00553323003282023,0.633467663383275,0.046,0.028,1,"7","ENSG00000197601"
"ENSG00000137266.1",0.00555057287690597,0.975905907833624,0.016,0.007,1,"7","ENSG00000137266"
"ENSG00000137575.2",0.00556090361344602,0.250259778048039,0.061,0.039,1,"7","ENSG00000137575"
"ENSG00000105968.6",0.00557339086309362,0.160017866514111,0.241,0.193,1,"7","ENSG00000105968"
"ENSG00000159592.2",0.00557917102604708,0.245072433522512,0.077,0.052,1,"7","ENSG00000159592"
"ENSG00000122786.5",0.00558277887568875,0.422268601629461,0.058,0.037,1,"7","ENSG00000122786"
"ENSG00000069493.4",0.00558841705094922,0.177747931627183,0.135,0.099,1,"7","ENSG00000069493"
"ENSG00000118308.6",0.00558890918339617,0.134481248067773,0.338,0.278,1,"7","ENSG00000118308"
"ENSG00000231074.2",0.00560581876093384,0.839850847114488,0.039,0.022,1,"7","ENSG00000231074"
"ENSG00000182831",0.00562243278416805,0.544204823933413,0.03,0.016,1,"7","ENSG00000182831"
"ENSG00000018408.1",0.00563575670952358,0.674806635247178,0.016,0.007,1,"7","ENSG00000018408"
"ENSG00000197324.1",0.00565540704790376,0.357669462131639,0.046,0.028,1,"7","ENSG00000197324"
"ENSG00000165782.1",0.00565837860540882,0.745827276321808,0.021,0.01,1,"7","ENSG00000165782"
"ENSG00000134470.3",0.00567665723227259,0.94915351959783,0.027,0.014,1,"7","ENSG00000134470"
"ENSG00000132153.1",0.00568965105158814,0.663222865748006,0.043,0.025,1,"7","ENSG00000132153"
"ENSG00000143374.1",0.00571520195446129,0.793742713179182,0.028,0.015,1,"7","ENSG00000143374"
"ENSG00000163682.1",0.005715365395357,-0.902433328337606,0.065,0.095,1,"7","ENSG00000163682"
"ENSG00000182287.2",0.00577334333840111,-1.53465013357944,0.013,0.032,1,"7","ENSG00000182287"
"ENSG00000104343",0.00577490814000084,0.652632028236657,0.022,0.011,1,"7","ENSG00000104343"
"ENSG00000069399.1",0.00581238118139337,0.578145991122281,0.034,0.019,1,"7","ENSG00000069399"
"ENSG00000108883.2",0.00581633407308601,0.298175456441107,0.062,0.04,1,"7","ENSG00000108883"
"ENSG00000117602.2",0.00581777718884774,-2.70320922466261,0.006,0.021,1,"7","ENSG00000117602"
"ENSG00000182809.1",0.0058178097294592,0.696242637392394,0.022,0.011,1,"7","ENSG00000182809"
"ENSG00000056586.2",0.0058193881519402,0.63519601045901,0.062,0.041,1,"7","ENSG00000056586"
"ENSG00000198712.2",0.0058386464934272,-0.297356158697437,0.473,0.496,1,"7","ENSG00000198712"
"ENSG00000104133.3",0.00584105852576187,0.326770078602114,0.073,0.048,1,"7","ENSG00000104133"
"ENSG00000164330.6",0.00584338487190299,0.422617675761091,0.126,0.094,1,"7","ENSG00000164330"
"ENSG00000110074.2",0.00585560065519555,0.585263985482837,0.03,0.016,1,"7","ENSG00000110074"
"ENSG00000204084.3",0.00595845700583362,0.32784509064523,0.052,0.032,1,"7","ENSG00000204084"
"ENSG00000074054.2",0.0059780868221668,0.525473623184323,0.053,0.033,1,"7","ENSG00000074054"
"ENSG00000086015.4",0.00599527590048725,0.700567877141249,0.046,0.028,1,"7","ENSG00000086015"
"ENSG00000111344.2",0.00600175335857204,0.910189929390522,0.018,0.008,1,"7","ENSG00000111344"
"ENSG00000130939.2",0.00601619504368077,0.627135811077482,0.052,0.032,1,"7","ENSG00000130939"
"ENSG00000167792.2",0.00603478363707406,0.355581601299703,0.096,0.068,1,"7","ENSG00000167792"
"ENSG00000264247.2",0.00605064957032764,0.685169163815596,0.027,0.014,1,"7","ENSG00000264247"
"ENSG00000139433.2",0.00606349104257251,0.933680277621887,0.037,0.021,1,"7","ENSG00000139433"
"ENSG00000159082.1",0.00606710050902323,0.87986267724702,0.018,0.008,1,"7","ENSG00000159082"
"ENSG00000181555.4",0.00610019743471825,0.215679412497488,0.114,0.082,1,"7","ENSG00000181555"
"ENSG00000157350.2",0.00615147855295653,0.414313359848817,0.04,0.023,1,"7","ENSG00000157350"
"ENSG00000114120.1",0.00616619415527454,0.319333287814664,0.047,0.029,1,"7","ENSG00000114120"
"ENSG00000145337.1",0.00618340086373056,-1.16494913186357,0.027,0.05,1,"7","ENSG00000145337"
"ENSG00000170889.3",0.00622447883900601,-0.245755380744025,0.434,0.457,1,"7","ENSG00000170889"
"ENSG00000172339.1",0.00622509311953003,1.24294583864519,0.021,0.01,1,"7","ENSG00000172339"
"ENSG00000167766.4",0.00622874512505493,0.197588163671956,0.064,0.041,1,"7","ENSG00000167766"
"ENSG00000099860.3",0.00626166871783065,0.64894317801192,0.059,0.038,1,"7","ENSG00000099860"
"ENSG00000138623.1",0.00626395247686031,0.460473879663416,0.039,0.022,1,"7","ENSG00000138623"
"ENSG00000163866.1",0.00627324921050032,0.232045757587399,0.047,0.029,1,"7","ENSG00000163866"
"ENSG00000077782.3",0.00629138677394717,0.500356046021545,0.024,0.012,1,"7","ENSG00000077782"
"ENSG00000148429.5",0.00630236475545189,0.318792103931697,0.074,0.05,1,"7","ENSG00000148429"
"ENSG00000165322.1",0.00632824524956462,0.559119745830639,0.03,0.016,1,"7","ENSG00000165322"
"ENSG00000231500.3",0.00635533726439572,-0.235893935289061,0.594,0.585,1,"7","ENSG00000231500"
"ENSG00000165219.1",0.0063769754069761,0.197609019619498,0.047,0.029,1,"7","ENSG00000165219"
"ENSG00000049759.4",0.00641284120654667,0.864912672869394,0.028,0.015,1,"7","ENSG00000049759"
"ENSG00000128791",0.00643278971662525,1.13031483159499,0.018,0.008,1,"7","ENSG00000128791"
"ENSG00000188171.1",0.00645032985476002,1.47747930899459,0.016,0.007,1,"7","ENSG00000188171"
"ENSG00000106077",0.00647279747474954,1.10492729428975,0.015,0.006,1,"7","ENSG00000106077"
"ENSG00000136895.1",0.00648828845749714,1.0172034856899,0.015,0.006,1,"7","ENSG00000136895"
"ENSG00000047365.4",0.00654483772350931,-1.46943355074718,0.022,0.043,1,"7","ENSG00000047365"
"ENSG00000126214.1",0.00655495767705066,0.423298278554193,0.04,0.023,1,"7","ENSG00000126214"
"ENSG00000151503.2",0.00657676078738358,0.41539523476232,0.034,0.019,1,"7","ENSG00000151503"
"ENSG00000132185.5",0.00667318588281421,0.218423980256026,0.116,0.084,1,"7","ENSG00000132185"
"ENSG00000197646.2",0.00667510849472792,1.31676535946698,0.019,0.009,1,"7","ENSG00000197646"
"ENSG00000105499.3",0.00667557785886957,0.761726563931187,0.018,0.008,1,"7","ENSG00000105499"
"ENSG00000118960",0.00669112422102666,1.35032529988013,0.012,0.004,1,"7","ENSG00000118960"
"ENSG00000166260.5",0.00670678951712352,0.576894351067212,0.046,0.028,1,"7","ENSG00000166260"
"ENSG00000188404.4",0.00673555955098334,-1.16403213624563,0.028,0.051,1,"7","ENSG00000188404"
"ENSG00000168090.4",0.0067368988699567,0.288584705715068,0.12,0.088,1,"7","ENSG00000168090"
"ENSG00000057608.4",0.00675943680507834,0.161673658328509,0.277,0.226,1,"7","ENSG00000057608"
"ENSG00000119688.4",0.00676667553194757,0.395335114109564,0.03,0.016,1,"7","ENSG00000119688"
"ENSG00000162104.1",0.00676806961576749,1.06196915974472,0.012,0.004,1,"7","ENSG00000162104"
"ENSG00000152661",0.00677316235424482,1.13810236797737,0.013,0.005,1,"7","ENSG00000152661"
"ENSG00000146021",0.00678109157390924,1.13436301120404,0.012,0.004,1,"7","ENSG00000146021"
"ENSG00000149600.3",0.00681984534040143,0.603794242569491,0.058,0.037,1,"7","ENSG00000149600"
"ENSG00000099797",0.00685077268861712,0.829969983131898,0.013,0.005,1,"7","ENSG00000099797"
"ENSG00000170260",0.0069027301921291,0.704829048544846,0.013,0.005,1,"7","ENSG00000170260"
"ENSG00000165175.4",0.00692856489009184,0.53826861152224,0.04,0.024,1,"7","ENSG00000165175"
"ENSG00000186814",0.00696209996567729,1.18129957670599,0.021,0.01,1,"7","ENSG00000186814"
"ENSG00000107864.1",0.00698937101697108,0.681063792716195,0.022,0.011,1,"7","ENSG00000107864"
"ENSG00000119314.4",0.00700133359161109,0.51244195833481,0.095,0.068,1,"7","ENSG00000119314"
"ENSG00000108587.2",0.00708054102638084,0.449210918619599,0.043,0.026,1,"7","ENSG00000108587"
"ENSG00000175893.2",0.00712928478564127,0.291657122531208,0.047,0.029,1,"7","ENSG00000175893"
"ENSG00000138795.5",0.00713392113011794,-1.22276759402525,0.019,0.04,1,"7","ENSG00000138795"
"ENSG00000182919.2",0.00713675107353128,0.33204205722985,0.033,0.018,1,"7","ENSG00000182919"
"ENSG00000228956.4",0.00714964321602696,-2.97603347465347,0.003,0.016,1,"7","ENSG00000228956"
"ENSG00000161202.1",0.00718334193586322,1.08738479169518,0.016,0.007,1,"7","ENSG00000161202"
"ENSG00000037757.1",0.0071939884243723,0.833686925732255,0.024,0.012,1,"7","ENSG00000037757"
"ENSG00000134461",0.00721323155644521,0.987723837762982,0.015,0.006,1,"7","ENSG00000134461"
"ENSG00000131374.4",0.00721702618279931,0.22830161876607,0.142,0.107,1,"7","ENSG00000131374"
"ENSG00000188827.1",0.00722119677651974,1.03609872321605,0.016,0.007,1,"7","ENSG00000188827"
"ENSG00000144199",0.0072720305463299,0.869895266080995,0.01,0.004,1,"7","ENSG00000144199"
"ENSG00000185721.3",0.00730398628751111,0.244423203967935,0.079,0.054,1,"7","ENSG00000185721"
"ENSG00000104164.5",0.00730420886421781,0.213947332161959,0.101,0.072,1,"7","ENSG00000104164"
"ENSG00000135144.5",0.00734675359452899,0.355990122013319,0.101,0.072,1,"7","ENSG00000135144"
"ENSG00000164758.3",0.00736433433202806,0.81337485320575,0.033,0.018,1,"7","ENSG00000164758"
"ENSG00000127526",0.00737381242744808,0.329861725218277,0.022,0.011,1,"7","ENSG00000127526"
"ENSG00000101464.1",0.00738308865605297,0.65292465433217,0.024,0.012,1,"7","ENSG00000101464"
"ENSG00000077713.1",0.00739001869400649,0.70125669003293,0.016,0.007,1,"7","ENSG00000077713"
"ENSG00000115486.1",0.00740920387964012,1.21605235841421,0.025,0.013,1,"7","ENSG00000115486"
"ENSG00000179104.3",0.00741103808452776,0.872809276492211,0.022,0.011,1,"7","ENSG00000179104"
"ENSG00000164306.1",0.00741275352950425,0.878835349255334,0.019,0.009,1,"7","ENSG00000164306"
"ENSG00000254087.5",0.00746180791974767,0.214488679999246,0.207,0.165,1,"7","ENSG00000254087"
"ENSG00000132466.3",0.00748155771936553,0.47205714125586,0.105,0.076,1,"7","ENSG00000132466"
"ENSG00000167202.4",0.00755684106476904,0.28807895586085,0.039,0.022,1,"7","ENSG00000167202"
"ENSG00000102547",0.00755966844025165,1.3862858437813,0.013,0.005,1,"7","ENSG00000102547"
"ENSG00000136709.3",0.00760926766005707,0.320743017505834,0.086,0.06,1,"7","ENSG00000136709"
"ENSG00000165810",0.00761286097987288,1.10519855780095,0.012,0.005,1,"7","ENSG00000165810"
"ENSG00000198795.1",0.00762244433728617,1.2617058527659,0.012,0.005,1,"7","ENSG00000198795"
"ENSG00000167286.6",0.00766211610356751,-0.70166209120037,0.111,0.144,1,"7","ENSG00000167286"
"ENSG00000172465",0.00766329438236223,1.14493379317056,0.012,0.005,1,"7","ENSG00000172465"
"ENSG00000149591.4",0.00766442845088422,-2.8405193916211,0.004,0.018,1,"7","ENSG00000149591"
"ENSG00000112282.2",0.00766653868119348,0.448804490531649,0.03,0.016,1,"7","ENSG00000112282"
"ENSG00000176915.2",0.00770061867976904,0.447388093971205,0.056,0.036,1,"7","ENSG00000176915"
"ENSG00000151465.5",0.007703698804526,0.2315099006644,0.12,0.088,1,"7","ENSG00000151465"
"ENSG00000176890.5",0.0077575848213856,0.291933229855009,0.116,0.085,1,"7","ENSG00000176890"
"ENSG00000120860.2",0.00777670569687679,0.271331367008819,0.065,0.043,1,"7","ENSG00000120860"
"ENSG00000105426.2",0.0077900132213088,0.945912039988637,0.018,0.008,1,"7","ENSG00000105426"
"ENSG00000257727",0.00780140178945139,0.475813370935448,0.046,0.028,1,"7","ENSG00000257727"
"ENSG00000113971.2",0.00780377319994197,0.451624343787394,0.021,0.01,1,"7","ENSG00000113971"
"ENSG00000165406.2",0.00782208331264882,0.460442911142073,0.031,0.017,1,"7","ENSG00000165406"
"ENSG00000113719.2",0.00782218088676995,0.139966626747824,0.049,0.03,1,"7","ENSG00000113719"
"ENSG00000148219.3",0.00782584399538406,-0.77820735405879,0.104,0.135,1,"7","ENSG00000148219"
"ENSG00000187837.4",0.0078361264196239,0.146607869442159,0.132,0.098,1,"7","ENSG00000187837"
"ENSG00000102265.1",0.00785972998262856,0.330870601295421,0.044,0.027,1,"7","ENSG00000102265"
"ENSG00000138495.3",0.00786844883466751,0.193040537885878,0.092,0.065,1,"7","ENSG00000138495"
"ENSG00000147421.3",0.00794923003378261,0.492435818639541,0.041,0.025,1,"7","ENSG00000147421"
"ENSG00000198805.1",0.00795733415530323,0.384651350173748,0.062,0.041,1,"7","ENSG00000198805"
"ENSG00000138069.3",0.00800313941550387,0.278378729501195,0.093,0.066,1,"7","ENSG00000138069"
"ENSG00000113441.4",0.00801234344268085,0.409024603871071,0.107,0.078,1,"7","ENSG00000113441"
"ENSG00000044446.1",0.00803669044279945,0.758717080146714,0.022,0.011,1,"7","ENSG00000044446"
"ENSG00000130299",0.00806735171547339,0.718640030838104,0.016,0.007,1,"7","ENSG00000130299"
"ENSG00000102786.3",0.0080884141616233,0.452632172620984,0.04,0.024,1,"7","ENSG00000102786"
"ENSG00000167220.2",0.00809087703503091,0.607566168887483,0.037,0.022,1,"7","ENSG00000167220"
"ENSG00000115183.4",0.00812840749288682,0.246364091340997,0.018,0.008,1,"7","ENSG00000115183"
"ENSG00000120697.1",0.00816005451477888,0.645891568345271,0.044,0.027,1,"7","ENSG00000120697"
"ENSG00000196154.4",0.00817332250319617,-1.41743641681808,0.025,0.046,1,"7","ENSG00000196154"
"ENSG00000139631.1",0.00819111152124143,0.474882924500741,0.015,0.006,1,"7","ENSG00000139631"
"ENSG00000136425",0.00827848243083359,1.20999791306035,0.01,0.004,1,"7","ENSG00000136425"
"ENSG00000076201",0.00831624425620355,0.925505556629357,0.01,0.004,1,"7","ENSG00000076201"
"ENSG00000173786.4",0.00832641178407446,0.407625887178467,0.059,0.039,1,"7","ENSG00000173786"
"ENSG00000167483.5",0.00835111710358559,0.405680138099491,0.087,0.062,1,"7","ENSG00000167483"
"ENSG00000134013.1",0.00839776694176349,1.15070703054246,0.013,0.005,1,"7","ENSG00000134013"
"ENSG00000144645.5",0.00840500401419399,0.602032919901994,0.049,0.031,1,"7","ENSG00000144645"
"ENSG00000088970.1",0.0084109583233723,0.801892261712536,0.027,0.014,1,"7","ENSG00000088970"
"ENSG00000102317.4",0.00842665608338974,0.129569639965367,0.261,0.21,1,"7","ENSG00000102317"
"ENSG00000198130.3",0.00842948084437837,0.395598518491422,0.056,0.036,1,"7","ENSG00000198130"
"ENSG00000120533.4",0.00844353512085944,0.180901164829847,0.156,0.119,1,"7","ENSG00000120533"
"ENSG00000134490",0.0084831369924545,1.15090853233646,0.016,0.007,1,"7","ENSG00000134490"
"ENSG00000111540.1",0.00849036072561146,0.433271643711122,0.033,0.018,1,"7","ENSG00000111540"
"ENSG00000133835.2",0.00855372563778898,0.243610493432041,0.053,0.034,1,"7","ENSG00000133835"
"ENSG00000204536.2",0.00862323449768907,0.901715442618766,0.019,0.009,1,"7","ENSG00000204536"
"ENSG00000181826",0.00862372030422318,0.993089698935648,0.016,0.007,1,"7","ENSG00000181826"
"ENSG00000198612.4",0.00862771230575948,0.190655447131784,0.053,0.034,1,"7","ENSG00000198612"
"ENSG00000114062.1",0.00865284369083456,0.181670122191086,0.104,0.075,1,"7","ENSG00000114062"
"ENSG00000175309.2",0.00865860267000897,0.394700489344905,0.05,0.032,1,"7","ENSG00000175309"
"ENSG00000095002.5",0.00868161084495422,0.452536309086101,0.053,0.034,1,"7","ENSG00000095002"
"ENSG00000115365.2",0.0086858507925063,0.773642203030999,0.04,0.024,1,"7","ENSG00000115365"
"ENSG00000136937.2",0.00871117909430375,0.489983383522066,0.039,0.023,1,"7","ENSG00000136937"
"ENSG00000104177.2",0.00872228476022414,0.521815419488405,0.025,0.013,1,"7","ENSG00000104177"
"ENSG00000136933.2",0.00873002143684417,0.719446451222144,0.033,0.018,1,"7","ENSG00000136933"
"ENSG00000140092.2",0.00876483080739473,0.50365432411274,0.027,0.014,1,"7","ENSG00000140092"
"ENSG00000130332.3",0.00876795938012787,0.181490182467582,0.133,0.1,1,"7","ENSG00000130332"
"ENSG00000127124.4",0.00877512423267164,0.494773674526432,0.053,0.034,1,"7","ENSG00000127124"
"ENSG00000120708.5",0.00878259403020137,-3.9841595485406,0.001,0.013,1,"7","ENSG00000120708"
"ENSG00000135046.6",0.00879195710900454,-2.94753014258553,0.006,0.02,1,"7","ENSG00000135046"
"ENSG00000165113.1",0.00879667216235918,0.814233109989565,0.025,0.013,1,"7","ENSG00000165113"
"ENSG00000065150.5",0.00886687612553395,0.416257744848404,0.074,0.051,1,"7","ENSG00000065150"
"ENSG00000124587.1",0.00888899648428819,0.679244209335991,0.015,0.006,1,"7","ENSG00000124587"
"ENSG00000117143",0.00889255756113856,0.572579864365357,0.021,0.01,1,"7","ENSG00000117143"
"ENSG00000072506.4",0.00891077440044345,0.343096087900585,0.084,0.059,1,"7","ENSG00000072506"
"ENSG00000120129.4",0.00891584101667841,0.323039466977877,0.04,0.024,1,"7","ENSG00000120129"
"ENSG00000170396.6",0.00891649223971706,0.598004584098232,0.046,0.029,1,"7","ENSG00000170396"
"ENSG00000100600.3",0.00893031642250555,-1.57249986227897,0.013,0.031,1,"7","ENSG00000100600"
"ENSG00000115020.5",0.00895112236667721,0.403816728200155,0.058,0.038,1,"7","ENSG00000115020"
"ENSG00000150540.4",0.00900388999375764,0.434450001789493,0.028,0.015,1,"7","ENSG00000150540"
"ENSG00000118454.3",0.00903825640256153,0.647934027928838,0.039,0.023,1,"7","ENSG00000118454"
"ENSG00000175895.5",0.00907150307460478,0.499525611976666,0.056,0.037,1,"7","ENSG00000175895"
"ENSG00000071205.3",0.00921380276324116,0.520177868839344,0.025,0.013,1,"7","ENSG00000071205"
"ENSG00000047621.2",0.00924222433521287,0.836214590009865,0.028,0.015,1,"7","ENSG00000047621"
"ENSG00000144736.1",0.00927819872360456,0.572434721302701,0.027,0.014,1,"7","ENSG00000144736"
"ENSG00000026297.3",0.00928510095316802,-0.991231724965759,0.039,0.063,1,"7","ENSG00000026297"
"ENSG00000153339.3",0.00932102053112762,0.462207667049431,0.041,0.025,1,"7","ENSG00000153339"
"ENSG00000122299.1",0.00932533193250395,0.221495391361609,0.059,0.039,1,"7","ENSG00000122299"
"ENSG00000088812.3",0.00934805471998185,0.858461715764951,0.027,0.014,1,"7","ENSG00000088812"
"ENSG00000104549.2",0.009367153755931,0.710805224452605,0.024,0.012,1,"7","ENSG00000104549"
"ENSG00000137509.1",0.00938958453872058,-2.53269814949077,0.012,0.028,1,"7","ENSG00000137509"
"ENSG00000163219.4",0.00939770090925095,-0.812126997578646,0.09,0.121,1,"7","ENSG00000163219"
"ENSG00000196428.2",0.00940960442526768,0.599777593014013,0.033,0.019,1,"7","ENSG00000196428"
"ENSG00000034533",0.00942433108174078,1.29167620179413,0.015,0.006,1,"7","ENSG00000034533"
"ENSG00000172380",0.00943798091505886,0.705145968339944,0.013,0.006,1,"7","ENSG00000172380"
"ENSG00000132837",0.00943989817326156,1.0075301459304,0.01,0.004,1,"7","ENSG00000132837"
"ENSG00000234062",0.0094567329591443,1.22849990845427,0.01,0.004,1,"7","ENSG00000234062"
"ENSG00000071054.4",0.00948991120254401,0.282796229683435,0.127,0.096,1,"7","ENSG00000071054"
"ENSG00000100207.4",0.00949540938173594,0.273156471430135,0.044,0.027,1,"7","ENSG00000100207"
"ENSG00000100387.4",0.0095012405427001,0.136035497816672,0.169,0.131,1,"7","ENSG00000100387"
"ENSG00000095564.2",0.00953363157908409,0.557347239721231,0.055,0.036,1,"7","ENSG00000095564"
"ENSG00000154277.5",0.00953380919620282,0.722330118350285,0.043,0.026,1,"7","ENSG00000154277"
"ENSG00000112685.2",0.00956233604210084,0.422064353389268,0.04,0.024,1,"7","ENSG00000112685"
"ENSG00000171843.5",0.00958586128082584,-1.80667985522526,0.012,0.028,1,"7","ENSG00000171843"
"ENSG00000125629.1",0.00959005236491517,0.74560456063198,0.028,0.015,1,"7","ENSG00000125629"
"ENSG00000107902.2",0.00959443752956851,0.525864357462038,0.024,0.012,1,"7","ENSG00000107902"
"ENSG00000170345.6",0.00960889916250746,-1.09024921616915,0.036,0.059,1,"7","ENSG00000170345"
"ENSG00000165338.1",0.00963978790605243,1.29431571892047,0.012,0.005,1,"7","ENSG00000165338"
"ENSG00000123473.3",0.00967352642601706,0.948131296201943,0.025,0.013,1,"7","ENSG00000123473"
"ENSG00000164754.4",0.00988312698688661,0.168099724257761,0.216,0.173,1,"7","ENSG00000164754"
